销售日期,分类,选择模型,实际日销量,拟合日销量,销量尺度残差,模型残差
2021-01-23,茄类,对数模型,20.333,25.079030334995934,-4.746030334995936,-0.08950355995822745
2021-01-24,茄类,对数模型,23.807,24.350389185453366,-0.5433891854533677,0.09771513295591161
2021-01-25,茄类,对数模型,20.041,18.04300544205762,1.9979945579423806,0.22530538588107785
2021-01-26,茄类,对数模型,16.078,16.65180308142625,-0.5738030814262522,0.08521668441575514
2021-01-27,茄类,对数模型,11.937,16.800469454058707,-4.863469454058707,-0.22148069934795522
2021-01-28,茄类,对数模型,17.792,16.377147766733934,1.4148522332660676,0.20314529407239768
2021-01-29,茄类,对数模型,15.072,18.610391536340316,-3.538391536340317,-0.09059808137649661
2021-01-30,茄类,对数模型,23.084,22.556306844411388,0.5276931555886115,0.14340833757685445
2021-01-31,茄类,对数模型,24.61,22.481250168172863,2.128749831827136,0.21075453871249383
2021-02-01,茄类,对数模型,13.664,19.10798197787156,-5.443981977871561,-0.2150582050572587
2021-02-02,茄类,对数模型,24.133,17.31164161679051,6.821358383209489,0.4524843077086729
2021-02-03,茄类,对数模型,14.938,17.753221070879302,-2.8152210708793017,-0.05237535605310484
2021-02-04,茄类,对数模型,27.716,18.281664369105535,9.434335630894466,0.536394563497558
2021-02-05,茄类,对数模型,25.906,20.239406910448658,5.666593089551341,0.3671263712134918
2021-02-06,茄类,对数模型,39.051,26.95356404219602,12.097435957803981,0.49103625932945505
2021-02-07,茄类,对数模型,43.635,25.160783799361152,18.474216200638846,0.6708563069223565
2021-02-08,茄类,对数模型,58.326,18.81145658936548,39.514543410634516,1.2518651960361833
2021-02-09,茄类,对数模型,87.912,17.93702781873469,69.97497218126531,1.7097524549174006
2021-02-10,茄类,对数模型,118.931,18.301382369877356,100.62961763012264,1.9918502069311383
2021-02-13,茄类,对数模型,28.967,27.087405775410932,1.8795942245890664,0.1873716729389625
2021-02-14,茄类,对数模型,25.06,26.20156202039795,-1.1415620203979522,0.07573723163076984
2021-02-15,茄类,对数模型,39.655,19.605765991432403,20.0492340085676,0.8246766475777774
2021-02-16,茄类,对数模型,31.647,18.112478671984412,13.534521328015586,0.6783255375037749
2021-02-17,茄类,对数模型,30.358,18.33531283791699,12.02268716208301,0.6245145207435878
2021-02-18,茄类,对数模型,18.17,18.500069063771466,-0.3300690637714645,0.1022807274058426
2021-02-19,茄类,对数模型,13.769,21.134554914825245,-7.365554914825244,-0.30820637593099187
2021-02-20,茄类,对数模型,21.798,28.120931399967514,-6.322931399967516,-0.13441265600660612
2021-02-21,茄类,对数模型,33.803,27.926003344574497,5.876996655425501,0.3112745919130191
2021-02-22,茄类,对数模型,15.47,21.271023111711646,-5.801023111711645,-0.1981597543802449
2021-02-23,茄类,对数模型,25.429,19.554345950987052,5.874654049012946,0.38297600426946454
2021-02-24,茄类,对数模型,22.668,20.457191645313202,2.2108083546867974,0.22290305819429923
2021-02-25,茄类,对数模型,34.618,21.276843821264418,13.341156178735584,0.6070377514525833
2021-02-26,茄类,对数模型,31.286,23.529062096147396,7.756937903852606,0.4052176813638826
2021-02-27,茄类,对数模型,22.579,31.49531428485533,-8.916314284855329,-0.212535200891947
2021-02-28,茄类,对数模型,27.705,29.2848762885083,-1.5798762885083022,0.06482499743627246
2021-03-01,茄类,对数模型,27.232,18.785771102241373,8.446228897758626,0.49157633563102765
2021-03-02,茄类,对数模型,16.541,17.6104241984835,-1.0694241984834996,0.05763444679408769
2021-03-03,茄类,对数模型,23.654,16.79622975128553,6.85777024871447,0.4626611024237981
2021-03-04,茄类,对数模型,20.344,17.487045139333524,2.8569548606664767,0.27160900933550725
2021-03-05,茄类,对数模型,22.986,20.359597099654877,2.6264029003451235,0.24161624253047886
2021-03-06,茄类,对数模型,38.176,26.377592020897517,11.798407979102485,0.48997549352608294
2021-03-07,茄类,对数模型,26.748,24.48811760163815,2.2598823983618495,0.20855501039299362
2021-03-08,茄类,对数模型,19.815,18.245359326267387,1.5696406737326143,0.20281177269353456
2021-03-09,茄类,对数模型,20.838,16.998291885776194,3.839708114223807,0.32394869154115113
2021-03-10,茄类,对数模型,14.35,17.854843894025954,-3.5048438940259548,-0.09824158556694718
2021-03-11,茄类,对数模型,16.37,17.193732388687735,-0.8237323886877341,0.07118878023043074
2021-03-12,茄类,对数模型,23.836,19.417081156475465,4.4189188435245335,0.32532720247217206
2021-03-13,茄类,对数模型,26.434,25.268503409508497,1.1654965904915038,0.16537567494168748
2021-03-14,茄类,对数模型,17.721,24.056200957469724,-6.3352009574697234,-0.185359112142073
2021-03-15,茄类,对数模型,13.658,19.092005372055453,-5.434005372055454,-0.21466093973010558
2021-03-16,茄类,对数模型,13.577,17.504055296725184,-3.927055296725184,-0.13377209045531657
2021-03-17,茄类,对数模型,19.313,17.854843894025954,1.4581561059740444,0.19878691651788483
2021-03-18,茄类,对数模型,11.866,17.795807317465155,-5.929807317465155,-0.2850024075022106
2021-03-19,茄类,对数模型,16.235,20.133243382373397,-3.8982433823733977,-0.09491963269304948
2021-03-20,茄类,对数模型,21.477,25.278738287714482,-3.801738287714482,-0.042697753194103516
2021-03-21,茄类,对数模型,17.948999999999998,24.93960230453975,-6.9906023045397525,-0.2086392807078128
2021-03-22,茄类,对数模型,11.561,18.779239004653665,-7.218239004653665,-0.36483127643006386
2021-03-23,茄类,对数模型,19.312,17.299405473167386,2.012594526832615,0.2303378394067348
2021-03-24,茄类,对数模型,15.113,17.57748139608819,-2.464481396088189,-0.030780005857222292
2021-03-25,茄类,对数模型,14.621,17.29061623495924,-2.669616234959241,-0.04742177849253748
2021-03-26,茄类,对数模型,21.313,19.82434579512121,1.488654204878788,0.1926897574396369
2021-03-27,茄类,对数模型,26.111,26.00637379368478,0.10462620631522057,0.12429833784256017
2021-03-28,茄类,对数模型,19.628,25.09539127267918,-5.46739127267918,-0.12544378616464513
2021-03-29,茄类,对数模型,16.139,18.70473800704315,-2.5657380070431515,-0.027254847822946626
2021-03-30,茄类,对数模型,21.407,17.3313007003751,4.075699299624901,0.331487125846075
2021-03-31,茄类,对数模型,21.649,17.099988571743907,4.549011428256094,0.3561647790678819
2021-04-01,茄类,对数模型,20.604,18.350387765538695,2.253612234461304,0.23611783604095304
2021-04-02,茄类,对数模型,20.665,21.578232309765372,-0.9132323097653732,0.07703971509726193
2021-04-03,茄类,对数模型,32.71,27.68365814326122,5.026341856738782,0.28712187143006673
2021-04-04,茄类,对数模型,22.976,26.897096562942494,-3.9210965629424948,-0.0372848432016224
2021-04-05,茄类,对数模型,16.492,20.12408101517355,-3.6320810151735508,-0.07875843332313082
2021-04-06,茄类,对数模型,3.138,18.752050380762764,-15.614050380762764,-1.6674341355156765
2021-04-07,茄类,对数模型,16.213,20.036037246544716,-3.8230372465447147,-0.09143581465487038
2021-04-08,茄类,对数模型,20.319,21.77423041000169,-1.4552304100016897,0.051112539863054085
2021-04-09,茄类,对数模型,17.451,20.606345432852073,-3.155345432852073,-0.045918795236143506
2021-04-10,茄类,对数模型,25.525,25.91801920872942,-0.3930192087294202,0.1050032251549804
2021-04-11,茄类,对数模型,24.902,25.08250311570149,-0.18050311570148736,0.11306091574636756
2021-04-12,茄类,对数模型,10.203,20.149431435631115,-9.946431435631116,-0.5602109664555295
2021-04-13,茄类,对数模型,13.4,18.772269766175896,-5.372269766175895,-0.2168427512879365
2021-04-14,茄类,对数模型,18.975,18.85713386938178,0.11786613061822138,0.1265143366263528
2021-04-15,茄类,对数模型,12.151,18.588331418457194,-6.437331418457195,-0.30483925958505553
2021-04-16,茄类,对数模型,15.371,21.09859118088973,-5.72759118088973,-0.19644034207997674
2021-04-17,茄类,对数模型,20.407,27.952589070651655,-7.545589070651655,-0.1943485380358232
2021-04-18,茄类,对数模型,28.972,27.54968195293004,1.422318047069961,0.17062216541095854
2021-04-19,茄类,对数模型,17.311,20.63938930016759,-3.32838930016759,-0.05557590415894653
2021-04-20,茄类,对数模型,16.233999999999998,19.387578191937248,-3.1535781919372496,-0.05724144301451384
2021-04-21,茄类,对数模型,26.622,20.61855401418869,6.003445985811311,0.3758299011498947
2021-04-22,茄类,对数模型,15.227,20.28117026213814,-5.05417026213814,-0.1663394041812305
2021-04-23,茄类,对数模型,27.427,23.482639565067924,3.9443604349320758,0.27554983368263875
2021-04-24,茄类,对数模型,37.796,30.559180132293427,7.236819867706572,0.3328214513656098
2021-04-25,茄类,对数模型,24.708,28.013061584973592,-3.3050615849735934,-0.00526049849688448
2021-04-26,茄类,对数模型,12.618,20.622822615546514,-8.004822615546514,-0.37099068029197557
2021-04-27,茄类,对数模型,24.32,19.740694959277953,4.579305040722048,0.32890012832706317
2021-04-28,茄类,对数模型,27.487,19.791661269388527,7.695338730611471,0.4487357748988656
2021-04-29,茄类,对数模型,15.705,19.647340957400534,-3.9423409574005337,-0.10367956568207237
2021-04-30,茄类,对数模型,26.786,21.429507812167305,5.356492187832696,0.34339383122948197
2021-05-01,茄类,对数模型,19.976,31.605984666587634,-11.629984666587635,-0.3385316276149597
2021-05-02,茄类,对数模型,22.784,32.44685278497508,-9.66285278497508,-0.23326160636959115
2021-05-03,茄类,对数模型,25.175,22.862571361118672,2.312428638881329,0.21663361382703972
2021-05-04,茄类,对数模型,18.032,21.501150893982146,-3.469150893982146,-0.0556751961042683
2021-05-05,茄类,对数模型,17.339,22.08230697750094,-4.743306977500943,-0.12153508881318764
2021-05-06,茄类,对数模型,22.682,21.84992485904986,0.8320751409501383,0.15765748605444863
2021-05-07,茄类,对数模型,20.724,26.326609842560785,-5.602609842560785,-0.11900444955973777
2021-05-08,茄类,对数模型,14.241,32.29010009301571,-18.04910009301571,-0.6983522460908493
2021-05-09,茄类,对数模型,30.75,33.03804075492189,-2.2880407549218873,0.048513656795098115
2021-05-10,茄类,对数模型,24.956,24.82782501375906,0.12817498624093915,0.12543258391334122
2021-05-11,茄类,对数模型,26.533,23.790230648147897,2.742769351852104,0.22939753210103264
2021-05-12,茄类,对数模型,19.247,25.11205536492427,-5.86505536492427,-0.14570950957215167
2021-05-13,茄类,对数模型,20.687,24.715570887340984,-4.028570887340983,-0.0576446513995168
2021-05-14,茄类,对数模型,32.193,29.7291004610099,2.4638995389900984,0.19990596825826712
2021-05-15,茄类,对数模型,40.776,35.74808583042856,5.027914169571446,0.25188025878791764
2021-05-16,茄类,对数模型,19.009,36.65526540676978,-17.64626540676978,-0.5363612238437083
2021-05-17,茄类,对数模型,29.921,25.772478519813294,4.148521480186705,0.2695366867252531
2021-05-18,茄类,对数模型,23.783,25.93041556462858,-2.1474155646285773,0.03383772416636477
2021-05-19,茄类,对数模型,20.578,25.13922419887164,-4.561224198871642,-0.07992348924699
2021-05-20,茄类,对数模型,22.177,25.855718089457348,-3.678718089457348,-0.03319275314186765
2021-05-21,茄类,对数模型,21.886,28.33553584083979,-6.44953584083979,-0.13798622711184505
2021-05-22,茄类,对数模型,25.845,34.102807322387214,-8.257807322387215,-0.15697923817065895
2021-05-23,茄类,对数模型,42.331,32.96273382614381,9.368266173856192,0.37042534305710495
2021-05-24,茄类,对数模型,17.043,24.65765457749431,-7.61465457749431,-0.24906451031621746
2021-05-25,茄类,对数模型,17.94,23.061963883035467,-5.121963883035466,-0.13086850838394293
2021-05-26,茄类,对数模型,15.81,24.459923229412887,-8.649923229412886,-0.3161100301631854
2021-05-27,茄类,对数模型,15.645,24.680715633742828,-9.035715633742829,-0.33558750774901824
2021-05-28,茄类,对数模型,16.472,28.25924204944317,-11.787242049443169,-0.4194752763051204
2021-05-29,茄类,对数模型,18.291,35.013259490131986,-16.722259490131986,-0.5290343864761855
2021-05-30,茄类,对数模型,27.038,35.298067545802404,-8.260067545802404,-0.14630162450165995
2021-05-31,茄类,对数模型,25.363,27.16292596183247,-1.7999259618324714,0.0517217019129661
2021-06-01,茄类,对数模型,26.938,28.774281560972952,-1.836281560972953,0.0543392526049824
2021-06-02,茄类,对数模型,27.706,28.073884005151953,-0.36788400515195363,0.10709255713750876
2021-06-03,茄类,对数模型,11.679,26.976747056464205,-15.297747056464205,-0.7168996072619187
2021-06-04,茄类,对数模型,16.743,31.113234295509095,-14.370234295509096,-0.49936969799090836
2021-06-05,茄类,对数模型,36.367,39.39978908839193,-3.0327890883919295,0.04018461708059906
2021-06-06,茄类,对数模型,30.001,40.277486217631456,-10.276486217631454,-0.17427863350578798
2021-06-07,茄类,对数模型,29.868,33.93191043182579,-4.063910431825793,-0.007284898879299728
2021-06-08,茄类,对数模型,24.611,27.195844482294643,-2.584844482294642,0.02041262247377862
2021-06-09,茄类,对数模型,19.353,29.31762886537057,-9.964628865370567,-0.29505824638350786
2021-06-10,茄类,对数模型,24.961,29.41815242784561,-4.45715242784561,-0.044013996278855494
2021-06-11,茄类,对数模型,16.567,40.50570874896525,-23.938708748965247,-0.7737468457352863
2021-06-12,茄类,对数模型,48.073,39.59248096205303,8.48051903794697,0.31436477366099114
2021-06-13,茄类,对数模型,38.342,38.37869104774035,-0.036691047740347926,0.11932682641328585
2021-06-14,茄类,对数模型,37.545,31.689999623013485,5.855000376986517,0.2898223619969995
2021-06-15,茄类,对数模型,20.698,27.924363215042714,-7.2263632150427135,-0.17917915379693206
2021-06-16,茄类,对数模型,19.793,29.696392775030258,-9.903392775030259,-0.28541393295565687
2021-06-17,茄类,对数模型,28.237,28.770432498502185,-0.5334324985021865,0.1015682745203752
2021-06-18,茄类,对数模型,27.339,31.94527620152817,-4.606276201528171,-0.03542675574125953
2021-06-19,茄类,对数模型,30.488,43.49996478178863,-13.011964781788627,-0.23514365465678733
2021-06-20,茄类,对数模型,61.881,40.76544855069549,21.115551449304512,0.5376616227534132
2021-06-21,茄类,对数模型,18.566,32.733412942137086,-14.167412942137087,-0.4467810975005504
2021-06-22,茄类,对数模型,30.92,29.07704888230685,1.8429511176931506,0.18173736918225725
2021-06-23,茄类,对数模型,24.341,30.93449987722005,-6.593499877220047,-0.11942658035935727
2021-06-24,茄类,对数模型,19.543,29.916664372341565,-10.373664372341565,-0.30551518570989344
2021-06-25,茄类,对数模型,12.896,32.32052006842991,-19.424520068429906,-0.7985018287334227
2021-06-26,茄类,对数模型,35.449,41.93540765647191,-6.486407656471911,-0.047752167452776106
2021-06-27,茄类,对数模型,31.776,37.19701776140082,-5.421017761400822,-0.03723399224654811
2021-06-28,茄类,对数模型,21.088,29.106603516673978,-8.018603516673977,-0.20197760483347782
2021-06-29,茄类,对数模型,19.721,28.513070950779934,-8.792070950779934,-0.24839524390816559
2021-06-30,茄类,对数模型,27.425,28.83795272708448,-1.4129527270844804,0.07004599378786036
2021-07-01,茄类,对数模型,26.278,30.14623924864048,-3.8682392486404815,-0.017044783216509263
2021-07-02,茄类,对数模型,28.565,35.76510054278007,-7.200100542780067,-0.10450707033398965
2021-07-03,茄类,对数模型,46.729,44.498246157778986,2.230753842221013,0.1691984909952886
2021-07-04,茄类,对数模型,39.241,42.429336345517726,-3.188336345517726,0.042165410893738375
2021-07-05,茄类,对数模型,49.588,32.72152369080398,16.866476309196024,0.5359991010101406
2021-07-06,茄类,对数模型,49.005,30.086719897051942,18.91828010294806,0.6081217690088203
2021-07-07,茄类,对数模型,31.752,33.52650433763296,-1.7745043376329583,0.06590272545732345
2021-07-08,茄类,对数模型,33.078,31.984203806670934,1.0937961933290694,0.15390956920523013
2021-07-09,茄类,对数模型,22.81,35.416683936310605,-12.606683936310606,-0.3197006602015673
2021-07-10,茄类,对数模型,49.929,44.052247025839414,5.876752974160588,0.24550894464117023
